#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 4353.600000 2.878739 -0.598816 27.010741
 4353.800000 -3.103941 -0.372095 36.503376
 4354.000000 -2.795747 -0.526795 47.070588
 4354.200000 2.951855 -0.618030 30.085943
 4354.400000 3.020378 -0.490016 31.633592
 4354.600000 -2.486946 -0.742904 50.181176
 4354.800000 -2.031364 -1.423437 39.398133
 4355.000000 -1.095914 -2.142869 21.450624
 4355.200000 -1.896751 -2.335223 44.228487
 4355.400000 -2.729324 3.101290 68.860068
 4355.600000 3.080848 2.119415 45.498594
 4355.800000 -3.020338 1.267090 41.216461
 4356.000000 -2.296732 0.525416 58.532932
 4356.200000 -2.374985 -0.000682 55.519055
 4356.400000 -1.438056 -0.693511 52.059556
 4356.600000 -1.127723 -1.096079 42.488830
 4356.800000 -0.330524 -1.274194 31.620257
 4357.000000 0.173968 -0.933757 39.547142
 4357.200000 0.159181 -0.538697 38.851555
 4357.400000 0.944745 -0.385397 63.264049
 4357.600000 1.271821 0.065606 52.289777
 4357.800000 1.105932 0.097830 57.308275
 4358.000000 1.238315 0.089753 53.252232
 4358.200000 1.006114 -0.457114 64.121108
 4358.400000 1.077935 -0.923705 65.742979
 4358.600000 1.254306 -1.758263 51.381469
 4358.800000 0.826522 -1.775370 53.635335
 4359.000000 0.530661 -1.933641 41.565832
 4359.200000 0.459621 -1.906501 39.046214
 4359.400000 0.844062 -1.951355 51.632277
 4359.600000 1.215403 -1.891498 50.481501
 4359.800000 1.016945 -1.793803 55.208023
 4360.000000 0.509703 -1.475062 47.381773
 4360.200000 0.293059 -1.624443 36.515045
 4360.400000 0.474830 -2.137539 36.644805
 4360.600000 0.904481 -2.269107 48.791109
 4360.800000 0.995246 -2.456723 47.587901
 4361.000000 0.772797 -2.550032 43.137986
 4361.200000 1.166039 -2.487342 45.829108
 4361.400000 1.271412 -2.224506 44.810477
 4361.600000 0.456603 -1.840644 39.964639
 4361.800000 -0.009338 -1.434321 30.951161
 4362.000000 -0.199131 -1.124391 34.758308
 4362.200000 -1.180392 -0.394281 59.975823
 4362.400000 -1.446824 -0.239036 60.899571
 4362.600000 -1.836729 0.071484 60.544407
 4362.800000 -1.820600 0.169994 61.688896
 4363.000000 -1.812931 0.311935 62.950823
 4363.200000 -1.373962 0.331495 67.815708
 4363.400000 -0.228929 -0.007773 35.852185
 4363.600000 -0.501104 -0.080799 44.649072
 4363.800000 -1.006232 -0.104033 61.322723
 4364.000000 -1.448068 0.087432 65.011618
 4364.200000 -1.630040 0.140117 63.800046
 4364.400000 -1.370807 -0.143285 62.966718
 4364.600000 -1.284166 -0.510248 57.515365
 4364.800000 -1.168382 -0.408518 59.761987
 4365.000000 -0.681780 -0.348661 51.895298
 4365.200000 -0.208263 -0.315369 37.811782
 4365.400000 -0.888153 0.251018 58.644829
 4365.600000 -1.438790 0.675467 70.490544
 4365.800000 -1.736115 1.475883 66.598213
 4366.000000 -1.053242 1.814212 64.898216
 4366.200000 -0.313668 1.560490 38.768584
 4366.400000 -0.041765 1.571130 32.301621
 4366.600000 0.330425 1.162421 35.923056
 4366.800000 0.227289 0.901929 36.684666
 4367.000000 0.649497 0.842944 45.751834
 4367.200000 1.019991 0.770487 45.435631
 4367.400000 1.588805 0.385814 30.098261
 4367.600000 1.036750 -0.049716 60.497655
 4367.800000 0.466576 -0.361720 47.871629
 4368.000000 0.635566 -1.237407 55.167735
 4368.200000 1.104669 -1.928451 52.411752
 4368.400000 1.364935 -2.609080 39.327963
 4368.600000 0.755981 -3.015830 35.590178
 4368.800000 1.143276 -3.026527 41.029216
 4369.000000 0.887969 2.997276 34.962737
 4369.200000 1.502759 -3.005813 32.751695
 4369.400000 1.576669 -2.621413 30.618574
 4369.600000 0.469695 -2.335696 34.047265
 4369.800000 0.411482 -1.906154 37.028752
 4370.000000 0.645159 -1.499454 52.665612
 4370.200000 1.392636 -1.542641 49.875889
 4370.400000 1.645819 -1.674312 34.745593
 4370.600000 0.756274 -1.436783 57.360160
 4370.800000 0.800629 -1.688538 54.765093
 4371.000000 1.127261 -2.050484 50.406095
 4371.200000 1.026125 -2.336783 48.791842
 4371.400000 0.526020 -2.557910 33.790353
 4371.600000 1.035140 -2.865625 43.354097
 4371.800000 1.103998 2.935530 37.189737
 4372.000000 1.215341 2.639220 31.632095
 4372.200000 1.053974 2.767048 33.963371
 4372.400000 1.336052 2.749937 33.096530
 4372.600000 1.644199 -3.116073 27.674852
 4372.800000 1.154009 -2.402982 46.725045
 4373.000000 0.241608 -1.661977 34.081773
 4373.200000 0.433769 -1.327821 46.618839
 4373.400000 0.461427 -1.397409 46.994900
 4373.600000 0.344475 -1.983210 33.153117
 4373.800000 1.358920 -2.317854 41.059433
 4374.000000 1.492521 -2.262656 35.718097
 4374.200000 1.304603 -2.134020 44.875890
 4374.400000 0.340199 -1.676369 38.008714
 4374.600000 0.174267 -1.519881 34.580541
 4374.800000 -0.102351 -1.187292 34.477303
 4375.000000 -0.480962 -0.681022 44.526843
 4375.200000 -1.262513 -0.241649 62.269519
 4375.400000 -1.904956 0.198251 61.137514
 4375.600000 -2.849026 0.675062 47.200333
 4375.800000 -3.007687 1.183715 41.595400
 4376.000000 -2.915092 1.581420 47.835203
 4376.200000 -2.514820 2.234177 68.430199
 4376.400000 -2.679159 -3.101771 68.011723
 4376.600000 -2.607114 -2.346347 50.971400
 4376.800000 -2.694688 -1.664195 41.750407
 4377.000000 -3.059475 -1.209276 38.104642
 4377.200000 -2.991599 -0.718276 43.242459
 4377.400000 2.970959 -0.383645 28.570160
 4377.600000 -3.016737 -0.452812 40.552115
 4377.800000 -2.899098 -1.314441 41.452560
 4378.000000 -3.045867 -0.876225 41.579592
 4378.200000 -2.952108 -0.892779 44.508348
 4378.400000 -2.902607 -0.077659 42.626210
 4378.600000 -3.037316 -0.250417 38.153322
 4378.800000 -2.628076 -0.568953 50.014349
 4379.000000 -3.060431 -0.418820 38.778385
 4379.200000 2.873112 -0.552216 26.784216
 4379.400000 -3.084346 -0.830765 40.667041
 4379.600000 -2.584402 -0.956895 49.146166
 4379.800000 -2.394272 -0.894935 48.915065
 4380.000000 -1.987753 -1.348260 39.495699
 4380.200000 -1.365206 -1.509974 32.270688
 4380.400000 -1.203002 -1.360111 34.617565
 4380.600000 -2.161329 0.092466 58.234125
 4380.800000 -3.078064 1.321861 38.825978
 4381.000000 3.109736 2.743583 57.205920
 4381.200000 -2.690245 -2.464403 53.005718
 4381.400000 -2.990851 -1.712270 35.327647
 4381.600000 2.899548 -1.001767 28.531304
 4381.800000 2.884070 -0.349978 25.084473
 4382.000000 -2.593243 -0.399609 50.400820
 4382.200000 -1.427103 -0.311357 60.074977
 4382.400000 -0.452960 -0.606081 44.478597
 4382.600000 0.310949 -0.666435 43.311964
 4382.800000 1.317749 -0.642942 59.148011
 4383.000000 0.858907 -0.148480 60.667284
 4383.200000 0.696284 -0.482553 57.577512
 4383.400000 1.404554 -0.890253 56.130054
 4383.600000 0.696968 -0.420408 57.396309
 4383.800000 0.192154 0.044637 37.237907
 4384.000000 1.350289 -0.111028 51.787930
 4384.200000 1.362182 -0.174542 52.289014
 4384.400000 0.426835 -0.352180 46.348749
 4384.600000 0.851800 -0.842750 63.561633
 4384.800000 1.579403 -1.108332 45.589800
 4385.000000 1.049430 -0.790164 65.810983
 4385.200000 0.731625 -0.297536 58.255058
 4385.400000 1.121862 -0.068349 59.542699
 4385.600000 1.552640 -0.033346 39.621210
 4385.800000 0.734740 0.226303 55.829946
 4386.000000 1.328839 -0.526665 57.931882
 4386.200000 0.907234 -1.751724 55.881699
 4386.400000 0.600106 -2.357920 39.673505
 4386.600000 1.135205 -2.990069 41.720623
 4386.800000 1.747026 -3.103984 24.207942
 4387.000000 1.033173 2.993858 37.792821
 4387.200000 1.033196 -2.749060 44.951554
 4387.400000 0.913159 -2.216116 49.818784
 4387.600000 0.466904 -1.884777 40.131341
 4387.800000 0.101883 -1.619119 30.399985
 4388.000000 0.005430 -0.608417 37.764108
 4388.200000 -0.899395 -0.002562 59.087406
 4388.400000 -1.768783 0.833241 66.763608
 4388.600000 -2.310294 1.835754 62.988369
 4388.800000 -2.315104 2.585246 70.389128
 4389.000000 -2.166973 -2.746850 57.158955
 4389.200000 -2.158543 -2.082554 43.722699
 4389.400000 -2.810377 -1.493196 41.345710
 4389.600000 2.924070 -0.877819 30.058299
 4389.800000 2.730097 -0.145930 17.823214
 4390.000000 -2.629057 -0.665746 50.340047
 4390.200000 -1.707318 -1.319512 37.663625
 4390.400000 -1.004474 -1.954208 19.909952
 4390.600000 -1.762829 -2.182098 38.995881
 4390.800000 -2.427332 -2.359249 51.408340
 4391.000000 2.998612 -2.904223 44.134571
 4391.200000 2.693496 2.712757 34.615910
 4391.400000 -2.621786 2.577960 71.563248
 4391.600000 -1.391589 2.378386 67.873731
 4391.800000 -0.502243 1.965362 46.203598
 4392.000000 -0.089059 1.762642 32.175586
 4392.200000 0.050748 1.481780 31.869287
 4392.400000 0.164342 1.044229 35.016445
 4392.600000 0.301914 1.041429 37.140006
 4392.800000 0.450110 1.025922 39.801411
 4393.000000 1.282795 0.359535 46.375350
 4393.200000 1.536898 0.052209 39.198164
 4393.400000 1.382097 -0.262105 52.648201
 4393.600000 0.620453 -0.379511 54.524862
 4393.800000 1.142434 -0.602250 64.291417
 4394.000000 1.449128 -0.470756 51.606341
 4394.200000 0.456675 -0.311380 47.595984
 4394.400000 1.687036 -0.600314 38.708020
 4394.600000 1.322217 -0.402612 57.250986
 4394.800000 0.564550 -0.308006 52.060271
 4395.000000 0.731815 -0.409018 58.840976
 4395.200000 1.487718 -0.574515 50.528979
 4395.400000 1.185917 -0.487194 62.757707
 4395.600000 0.659296 -0.226191 55.665599
 4395.800000 1.369877 -0.663265 57.313052
 4396.000000 0.913438 -0.520598 64.072266
 4396.200000 0.745754 -0.558852 59.995057
 4396.400000 1.644052 -0.896909 42.459116
 4396.600000 1.468937 -0.874219 52.922279
 4396.800000 0.541109 -0.485196 51.778756
 4397.000000 0.482734 -0.024189 48.044569
 4397.200000 1.583667 -0.234820 41.107188
 4397.400000 0.632331 0.067826 53.868137
 4397.600000 1.494217 -0.713731 51.073519
 4397.800000 1.052078 -1.220451 64.479537
 4398.000000 1.307137 -1.483748 54.677220
 4398.200000 1.544924 -1.348908 45.171885
 4398.400000 0.598117 -0.475949 54.167274
 4398.600000 1.266587 -0.067203 55.232548
 4398.800000 1.182127 -0.068580 58.261732
 4399.000000 1.174007 -0.422707 62.593116
 4399.200000 1.360742 -0.979172 58.363174
 4399.400000 1.078283 -1.378964 62.239402
 4399.600000 0.560539 -1.715510 46.665943
 4399.800000 0.742549 -2.470714 43.552953
 4400.000000 1.112046 -2.925935 42.696926
 4400.200000 1.435331 3.136026 34.873733
 4400.400000 0.828946 2.993668 34.076433
 4400.600000 1.874858 -2.936137 20.059453
 4400.800000 1.189559 -2.414568 46.142478
 4401.000000 0.020253 -1.626952 27.949416
 4401.200000 -0.184754 -1.075674 36.114612
 4401.400000 -1.876666 0.470837 63.177960
 4401.600000 -2.835195 1.336989 49.098607
 4401.800000 3.051119 2.738451 54.328373
 4402.000000 -2.879484 -2.254883 44.346293
 4402.200000 -2.641123 -1.539350 43.139984
 4402.400000 2.852818 -0.428218 24.862541
 4402.600000 3.063662 -0.153739 30.358097
 4402.800000 -2.609603 -1.126047 47.541800
 4403.000000 -2.399031 -2.246165 48.993968
 4403.200000 -2.391037 2.793908 70.853435
 4403.400000 -2.930591 1.479012 46.311913
 4403.600000 -3.099819 0.407336 35.617723
 4403.800000 -2.178998 -1.062538 45.027169
 4404.000000 -1.847090 -2.066184 38.897068
 4404.200000 -1.103252 2.971608 53.982943
 4404.400000 -0.491860 2.013927 45.703738
 4404.600000 -0.393169 0.964310 38.093304
 4404.800000 -0.261453 0.133352 35.736539
 4405.000000 -0.429339 -0.739338 43.182918
 4405.200000 -0.388954 -1.537379 24.840501
 4405.400000 -1.786627 -0.973190 43.767128
 4405.600000 -2.811211 -0.492212 47.234586
 4405.800000 2.683602 -0.742209 21.337176
 4406.000000 2.870245 -0.755696 27.970007
 4406.200000 -2.215770 -0.732956 49.235236
 4406.400000 -1.463421 -1.149811 40.647813
 4406.600000 -0.826959 -1.210528 37.405466
 4406.800000 -0.185834 -0.598548 39.266181
 4407.000000 0.336430 0.123421 42.135663
 4407.200000 1.170714 0.110284 55.917965
 4407.400000 1.700609 0.134924 28.765167
 4407.600000 1.341749 0.144584 48.200721
 4407.800000 -0.080070 0.813076 32.995611
 4408.000000 -0.616782 1.160109 47.324850
 4408.200000 -1.699218 1.576667 66.658404
 4408.400000 -2.490103 1.596921 59.152041
 4408.600000 -2.690220 1.872171 59.709213
 4408.800000 -2.980510 2.066278 54.804811
 4409.000000 -2.689983 2.174021 65.783540
 4409.200000 -2.197766 2.451834 68.987591
 4409.400000 -2.065552 2.844987 67.339272
 4409.600000 -1.331175 -3.013394 51.212586
 4409.800000 -1.367367 -2.745413 43.597965
 4410.000000 -1.078013 2.889147 55.631929
 4410.200000 -0.698293 2.579750 47.276416
 4410.400000 -0.518047 2.403823 41.906220
 4410.600000 -0.914061 2.421532 59.424024
 4410.800000 -1.694082 2.200166 66.329573
 4411.000000 -2.204173 1.979714 64.580946
 4411.200000 -2.702931 1.860464 59.291278
 4411.400000 3.133541 1.648301 38.243306
 4411.600000 -2.865875 1.581086 49.894535
 4411.800000 -2.362780 1.842747 63.014988
 4412.000000 -1.928188 1.939759 64.327410
 4412.200000 -1.410933 2.419029 67.985275
 4412.400000 -0.445750 2.627351 33.308402
 4412.600000 -1.204636 3.052828 54.780591
 4412.800000 -0.987770 3.134680 43.879381
 4413.000000 -1.008613 -3.118155 43.676352
 4413.200000 -1.122693 2.834307 58.828488
 4413.400000 -0.681408 2.657709 44.577358
 4413.600000 -1.136269 2.718618 61.846462
 4413.800000 -1.671479 2.639696 67.468356
 4414.000000 -2.514931 2.489254 71.285782
 4414.200000 3.003371 2.488354 49.381078
 4414.400000 3.046715 3.104010 52.173515
 4414.600000 -2.519946 -2.571306 56.750906
 4414.800000 -2.936905 -2.642568 52.529523
 4415.000000 2.945621 -2.879900 41.048620
 4415.200000 -3.007434 -2.912122 57.226378
 4415.400000 -2.478559 3.081726 69.448276
 4415.600000 -2.210574 2.298222 68.139317
 4415.800000 -1.509151 1.900162 67.211064
 4416.000000 -0.614848 1.393221 48.632698
 4416.200000 -0.180935 0.696478 33.207497
 4416.400000 -0.842966 0.481345 56.750629
 4416.600000 -1.497445 0.712213 70.356309
 4416.800000 -1.064271 0.755662 65.706922
 4417.000000 -1.155149 1.002058 68.720246
 4417.200000 -1.908088 1.423268 64.362532
 4417.400000 -2.423649 1.939490 64.197237
 4417.600000 -2.954499 2.705254 66.309142
 4417.800000 3.094432 -2.976069 50.952116
 4418.000000 -2.941338 -2.629673 52.169675
 4418.200000 -2.622268 -2.165096 47.381841
 4418.400000 3.120297 -1.875045 29.756797
 4418.600000 -2.884877 -1.688178 38.410136
 4418.800000 -2.626151 -1.693546 42.619285
 4419.000000 3.140562 -2.021684 31.683218
 4419.200000 -3.074141 -2.170596 36.853120
 4419.400000 -2.773367 -2.111761 44.448128
 4419.600000 -2.634668 -1.724243 42.659401
 4419.800000 -3.003753 -1.677475 35.343927
 4420.000000 -3.064583 -1.649309 33.569210
 4420.200000 -2.863559 -1.867518 39.556074
 4420.400000 -2.255399 -1.664134 41.897161
 4420.600000 -2.445180 -2.131419 47.428006
 4420.800000 2.982361 -2.208592 28.594091
 4421.000000 -2.930211 -2.187319 42.122102
 4421.200000 -2.460915 -2.324114 51.414283
 4421.400000 -2.638710 -2.240496 49.173423
 4421.600000 -3.027206 -2.408289 43.974040
 4421.800000 3.009181 -2.478502 35.237707
 4422.000000 -2.813255 -2.649967 56.274798
 4422.200000 -2.612013 3.035203 70.537521
 4422.400000 -2.874295 2.238512 62.821467
 4422.600000 2.945362 1.107773 25.680282
 4422.800000 -2.368125 0.326377 57.726858
 4423.000000 -1.779001 -0.504065 52.455217
 4423.200000 -0.836006 -1.101557 41.246610
 4423.400000 -0.132173 -1.006185 37.039337
 4423.600000 0.174179 -0.974748 40.382577
 4423.800000 0.514353 -0.931205 51.736591
 4424.000000 1.651411 -0.696210 41.580203
 4424.200000 0.993786 0.253412 57.479777
 4424.400000 0.762296 0.594792 51.916390
 4424.600000 0.734062 0.978327 43.371340
 4424.800000 1.458777 0.399401 36.910085
 4425.000000 1.448390 -0.224590 48.960167
 4425.200000 0.423148 -0.398594 46.898032
 4425.400000 0.002500 -0.934330 38.015076
 4425.600000 -0.917529 -0.984854 45.666261
 4425.800000 -2.088582 -0.825576 47.313769
 4426.000000 -2.658533 -1.288668 45.661924
 4426.200000 2.562146 -1.835449 13.487659
 4426.400000 2.154502 -2.708804 14.559984
 4426.600000 1.546105 3.016295 30.991001
 4426.800000 1.019564 2.496696 27.678174
 4427.000000 1.643541 1.880952 11.815645
 4427.200000 0.769080 1.947591 20.117391
 4427.400000 0.775468 1.506691 28.372927
 4427.600000 1.163602 0.557710 46.848540
 4427.800000 1.546239 -0.613672 47.757956
 4428.000000 0.624350 -1.383136 53.897955
 4428.200000 0.658049 -2.698238 37.512334
 4428.400000 1.086329 3.042430 39.199830
 4428.600000 1.038670 2.154707 21.719659
 4428.800000 0.962508 1.143330 36.292229
 4429.000000 1.074029 0.050438 59.372517
 4429.200000 1.429266 -1.357052 51.428088
 4429.400000 1.462813 -2.339042 36.873544
 4429.600000 0.773750 -3.135447 34.870491
 4429.800000 1.454750 2.655451 29.700564
 4430.000000 1.352115 2.348814 24.838747
 4430.200000 1.006789 1.993954 20.453424
 4430.400000 0.968466 1.176509 35.224116
 4430.600000 1.000042 0.467597 53.523822
 4430.800000 1.069850 -0.781357 66.250779
 4431.000000 1.333760 -1.883825 47.009539
 4431.200000 1.189721 -2.707644 44.068896
 4431.400000 0.894434 -2.954625 40.820633
 4431.600000 1.247655 3.067396 38.700690
 4431.800000 0.785960 -3.026353 36.915006
 4432.000000 0.990702 -2.729384 45.206117
 4432.200000 0.790059 -2.276654 47.210761
 4432.400000 0.407674 -1.798499 39.209599
 4432.600000 0.921698 -1.616934 58.508670
 4432.800000 1.519714 -1.392848 46.082540
 4433.000000 0.963939 -0.858071 66.038361
 4433.200000 0.696185 -0.289848 57.656058
 4433.400000 1.111501 0.053335 58.643742
 4433.600000 1.402529 0.197944 44.180435
 4433.800000 0.890848 0.481487 54.406227
 4434.000000 0.802317 0.496225 53.993150
 4434.200000 0.983179 0.478855 53.667773
 4434.400000 1.480650 0.231014 39.327229
 4434.600000 1.132490 0.165144 56.347716
 4434.800000 0.861063 -0.209639 61.933008
 4435.000000 0.798926 -0.741267 62.454512
 4435.200000 1.592699 -1.541402 39.807159
 4435.400000 1.424640 -1.960295 42.221546
 4435.600000 0.449279 -2.252745 34.407157
 4435.800000 0.299280 -1.955289 31.854739
 4436.000000 0.365798 -1.512387 42.082837
 4436.200000 1.275058 -1.712176 52.170048
 4436.400000 1.599844 -1.474706 40.391120
 4436.600000 1.165724 -1.137090 64.245431
 4436.800000 1.279801 -0.727188 61.820204
 4437.000000 1.250574 -0.310258 59.557136
 4437.200000 0.822126 -0.289149 61.611544
 4437.400000 1.242679 -0.624936 62.648729
 4437.600000 1.373884 -1.026850 57.817538
 4437.800000 0.984865 -1.488568 61.107053
 4438.000000 0.988855 -1.813287 55.720489
 4438.200000 0.204254 -2.141012 24.891739
 4438.400000 1.506684 -2.284974 35.360155
 4438.600000 1.850143 -1.847194 23.332999
 4438.800000 1.378700 -1.785902 46.905844
 4439.000000 0.154491 -1.472821 35.412579
 4439.200000 0.088460 -1.715456 28.720061
 4439.400000 0.729080 -2.102920 47.666951
 4439.600000 1.110828 -2.395362 47.947784
 4439.800000 0.977601 -2.318111 49.426144
 4440.000000 0.716619 -2.331810 44.533801
 4440.200000 1.558041 -2.137318 34.138967
 4440.400000 1.555157 -2.091357 34.703053
 4440.600000 0.994491 -2.110818 51.724243
 4440.800000 0.324878 -1.927989 33.730781
 4441.000000 1.325279 -2.403410 42.360633
 4441.200000 1.479145 -2.472205 35.933394
 4441.400000 1.416478 -2.408068 38.914471
 4441.600000 0.678798 -2.216962 44.833280
 4441.800000 0.493041 -1.653463 45.606752
 4442.000000 0.052202 -1.384188 34.428934
 4442.200000 0.334113 -1.777166 36.915573
 4442.400000 0.528305 -1.784845 45.076364
 4442.600000 1.500206 -1.756122 41.650353
 4442.800000 1.591293 -1.475421 40.918074
 4443.000000 0.891948 -0.888676 65.170488
 4443.200000 2.028074 -0.634526 21.739081
 4443.400000 0.796056 0.329855 56.443402
 4443.600000 0.520233 0.725417 45.680088
 4443.800000 0.358919 1.243005 35.155470
 4444.000000 0.193860 1.687880 27.871517
 4444.200000 -0.673826 1.718342 53.114413
 4444.400000 -1.362075 1.482807 69.791153
 4444.600000 -1.563164 0.723724 69.742942
 4444.800000 -0.803050 0.039969 55.910603
 4445.000000 -1.431432 -0.083721 63.363537
 4445.200000 -1.669052 -0.484754 54.075318
 4445.400000 -1.940193 -0.459095 52.291927
 4445.600000 -1.622805 -0.536964 53.588719
 4445.800000 -1.483907 -0.687346 51.977815
 4446.000000 -1.220911 -0.438181 59.502179
 4446.200000 -1.250245 -0.105842 64.015859
 4446.400000 -0.570831 0.243288 45.525814
 4446.600000 -1.816893 1.579743 65.219826
 4446.800000 -1.871582 2.564441 67.555726
