#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 123.000000 -1.428492 0.990165 19.541895
 123.200000 -1.500366 0.593433 16.725460
 123.400000 -1.079552 -0.091423 8.740068
 123.600000 -1.031762 -0.714644 1.444440
 123.800000 -1.406479 -0.201113 7.551003
 124.000000 -0.980903 0.352832 11.593289
 124.200000 -1.768872 0.414441 12.729881
 124.400000 -1.793391 0.087713 9.242492
 124.600000 -1.618880 -0.432135 3.732236
 124.800000 -1.034814 -0.406326 4.418167
 125.000000 -1.302503 0.377909 15.020482
 125.200000 -1.362694 0.906373 19.801013
 125.400000 -1.241899 1.129892 19.036091
 125.600000 -2.094395 1.728871 12.298245
 125.800000 -2.964343 2.172234 9.542219
 126.000000 -2.833747 2.927733 18.318035
 126.200000 -2.510998 -2.468131 3.499822
 126.400000 -2.887641 -2.622863 5.213780
 126.600000 -2.338436 3.059113 19.984065
 126.800000 -2.248845 2.312332 18.854165
 127.000000 -2.177896 1.361956 10.540675
 127.200000 -2.085682 -0.168104 4.225749
 127.400000 -2.055642 -0.658693 0.828821
 127.600000 -2.343027 0.008729 3.448592
 127.800000 -2.325536 0.971344 8.413712
 128.000000 -2.562426 1.587261 6.734393
 128.200000 -2.477266 2.601533 21.976439
 128.400000 -2.710505 -2.939313 13.148902
 128.600000 -2.921343 -2.664057 5.730651
 128.800000 -2.134140 -2.841081 8.894791
 129.000000 -2.696582 2.665813 20.624053
 129.200000 -2.677191 2.350949 17.105718
 129.400000 -2.544312 1.841314 10.095970
 129.600000 -2.166308 1.506078 11.991160
 129.800000 -1.993987 1.631658 14.056767
 130.000000 -1.902051 2.028808 16.452163
 130.200000 -1.392040 2.474056 14.611649
 130.400000 -1.134000 2.923154 6.821330
 130.600000 -2.051455 2.582447 20.731182
 130.800000 -2.949423 1.734997 5.022928
 131.000000 -2.387776 1.646593 10.067650
 131.200000 -1.757788 1.542777 17.228145
 131.400000 -1.163195 1.615538 16.414467
 131.600000 -1.662793 2.075555 17.549209
 131.800000 -0.999712 2.610147 8.954675
 132.000000 -1.398124 2.838152 10.827581
 132.200000 -1.848388 2.597133 19.007680
 132.400000 -1.825436 2.723229 18.210241
 132.600000 -1.093596 2.667556 10.046023
 132.800000 -0.981309 2.198437 11.901702
 133.000000 -1.598939 1.701802 17.542728
 133.200000 -1.741796 1.295873 18.758710
 133.400000 -1.385390 0.926487 20.170806
 133.600000 -1.369368 0.499026 16.847361
 133.800000 -1.320224 0.066193 12.194541
 134.000000 -1.281549 -0.320219 6.043551
 134.200000 -0.805049 -0.499440 3.274986
 134.400000 -1.546253 0.213029 13.509962
 134.600000 -1.091980 0.804878 16.389911
 134.800000 -1.361313 1.276464 20.011408
 135.000000 -1.336537 1.423937 19.199098
 135.200000 -1.163170 1.171266 18.665372
 135.400000 -1.342413 0.962697 20.273833
 135.600000 -1.306000 0.401900 15.967709
 135.800000 -1.377587 0.245150 14.594377
 136.000000 -1.317488 -0.242099 8.183276
 136.200000 -0.856674 -0.607761 2.778685
 136.400000 -1.209426 -0.220675 9.298420
 136.600000 -1.321932 0.285719 15.252738
 136.800000 -1.225895 0.715243 17.804390
 137.000000 -1.227116 1.166611 19.518000
 137.200000 -1.290779 1.375983 20.040558
 137.400000 -1.339837 1.198928 21.027274
 137.600000 -1.122359 0.804306 17.252711
 137.800000 -1.635339 0.398080 14.796512
 138.000000 -0.880151 -0.333579 6.105184
 138.200000 -1.257567 -0.635940 3.649944
 138.400000 -1.389435 -0.178899 10.425300
 138.600000 -1.265660 0.337764 15.653770
 138.800000 -1.491857 1.007899 21.266478
 139.000000 -1.254825 1.396438 19.626872
 139.200000 -1.434015 1.756432 18.656632
 139.400000 -1.582561 2.291990 17.500720
 139.600000 -1.179328 2.897602 8.284602
 139.800000 -1.517980 2.854348 12.794068
 140.000000 -2.173612 2.107948 17.541047
 140.200000 -2.686944 1.750444 8.744386
 140.400000 -2.502422 1.714735 10.576784
 140.600000 -2.369485 2.115612 17.064268
 140.800000 -3.026449 2.367660 11.950727
 141.000000 -2.590075 3.090312 19.955434
 141.200000 -2.663194 -2.794869 10.051287
 141.400000 -2.806350 -2.580296 4.945563
 141.600000 -2.431859 -3.124102 19.021915
 141.800000 -2.930557 2.446033 14.885673
 142.000000 -2.577888 1.990383 13.085079
 142.200000 -2.433641 1.476072 9.906393
 142.400000 -2.587016 1.075469 5.562999
 142.600000 -2.273971 0.293402 5.366726
 142.800000 -2.122234 -0.196944 4.339193
 143.000000 -1.617370 -0.113710 9.956062
 143.200000 -1.220086 0.043390 13.818879
 143.400000 -1.115791 0.254938 14.584958
 143.600000 -1.730793 0.627869 16.248549
 143.800000 -1.518650 0.765342 19.611798
 144.000000 -1.587573 0.684434 18.380391
 144.200000 -1.294816 0.638137 18.558170
 144.400000 -1.743623 0.616321 16.449305
 144.600000 -1.943288 0.392377 11.141749
 144.800000 -2.674825 -0.044186 1.558923
 145.000000 -2.141394 0.031195 6.233638
 145.200000 -2.284103 0.632325 7.534849
 145.400000 -2.035826 1.421868 15.508060
 145.600000 -2.450256 1.903348 13.936762
 145.800000 -2.879934 2.690266 18.592598
 146.000000 -2.203927 -2.800632 8.852410
 146.200000 -1.917156 -2.392610 1.782382
 146.400000 -2.270116 -2.978161 14.747309
 146.600000 -3.053045 2.415729 12.308598
 146.800000 -1.873138 2.473217 19.741443
 147.000000 -1.211289 2.312784 14.370350
 147.200000 -1.137776 2.349904 13.855935
 147.400000 -2.187803 2.551943 22.500690
 147.600000 -2.865439 2.635400 18.489004
 147.800000 -2.785123 2.959491 20.394124
 148.000000 -2.536672 -2.959071 15.347336
 148.200000 -2.838505 -2.669817 7.198301
 148.400000 -2.441041 -2.540521 5.429167
 148.600000 -2.844842 -2.898963 12.380927
 148.800000 -2.663600 2.974140 22.247567
 149.000000 -2.782237 2.619658 19.961194
 149.200000 -2.869206 2.186388 12.816629
 149.400000 -2.238683 2.040648 17.661280
 149.600000 -2.426630 1.784570 12.730994
 149.800000 -2.687324 1.763991 9.433912
 150.000000 -2.621526 2.181850 16.422194
 150.200000 -2.208856 2.760337 23.611805
 150.400000 -2.901749 2.917322 19.116604
 150.600000 -2.780686 -2.903189 13.187078
 150.800000 -2.645700 -2.783831 10.947567
 151.000000 -2.816180 -2.932725 13.555200
 151.200000 -2.589177 3.104351 21.668112
 151.400000 -2.440466 2.884917 24.628038
 151.600000 -2.571080 2.617586 23.517184
 151.800000 -2.827755 2.202753 14.295689
 152.000000 -2.301292 2.298696 21.132508
 152.200000 -2.147976 2.502000 22.935467
 152.400000 -2.233637 2.615382 23.972844
 152.600000 -2.833456 2.734969 20.799519
 152.800000 -2.828492 2.741543 20.925674
 153.000000 -2.045005 2.820547 21.539251
 153.200000 -1.957323 2.754322 21.176033
 153.400000 -0.841274 2.377943 9.538741
 153.600000 -1.390905 2.337613 16.954896
 153.800000 -1.747532 2.230524 19.850885
 154.000000 -1.495116 2.477368 17.149120
 154.200000 -1.012363 2.909526 6.851721
 154.400000 -1.807699 2.542250 20.582931
 154.600000 -2.362256 2.286603 21.519746
 154.800000 -2.670212 2.007079 13.761736
 155.000000 -2.649407 2.078369 15.283147
 155.200000 -2.845708 2.040364 12.275916
 155.400000 -2.777215 2.114026 14.585344
 155.600000 -2.486407 2.449050 23.302335
 155.800000 -2.689612 2.891353 23.537074
 156.000000 -2.842914 3.018413 20.070494
 156.200000 -2.519217 -2.902029 15.323018
 156.400000 -2.697941 -2.792835 11.760692
 156.600000 -2.651040 -2.669840 8.674411
 156.800000 -2.446123 -2.647949 8.150632
 157.000000 -2.720611 3.115264 21.031250
 157.200000 -2.327615 2.882586 25.402292
 157.400000 -2.730420 2.022444 13.776449
 157.600000 -2.693724 1.579082 7.891905
 157.800000 -2.138290 0.968518 12.539595
 158.000000 -2.117464 0.132551 7.915607
 158.200000 -2.565182 0.019046 3.540530
 158.400000 -2.521749 0.623977 4.464457
 158.600000 -2.210561 1.327448 12.642106
 158.800000 -2.499835 1.703868 11.645817
 159.000000 -2.578208 2.154523 18.159122
 159.200000 -3.136218 2.575437 13.562889
 159.400000 -2.706110 -2.962716 16.802043
 159.600000 -2.898442 -2.578409 5.665758
 159.800000 -2.460319 -2.890371 15.174004
 160.000000 -2.776113 2.690685 22.631872
 160.200000 -2.661410 1.953882 14.049021
 160.400000 -2.357489 1.575163 12.051694
 160.600000 -2.502406 0.677121 4.867458
 160.800000 -2.284419 0.105897 6.600462
 161.000000 -2.529670 0.085165 3.994224
 161.200000 -2.396206 0.610491 6.332252
 161.400000 -2.464676 1.456767 9.647167
 161.600000 -2.587811 1.962605 15.155065
 161.800000 -2.787863 3.093797 21.191692
 162.000000 -2.764119 -2.529091 5.317918
 162.200000 -2.359838 -2.379864 3.667455
 162.400000 -2.773586 -3.017365 18.044423
 162.600000 -2.706031 2.599382 23.488462
 162.800000 -2.680700 2.179069 17.878091
 163.000000 -2.650987 1.659079 9.486307
 163.200000 -2.531084 1.174771 7.221274
 163.400000 -2.243146 0.033120 7.646718
 163.600000 -2.320475 -0.366065 3.283714
 163.800000 -2.554784 -0.415723 1.809274
 164.000000 -2.555801 -0.183050 3.494754
 164.200000 -2.419813 -0.200234 5.273166
 164.400000 -2.182452 0.696830 10.148353
 164.600000 -2.751646 1.246869 5.071481
 164.800000 -2.463526 1.432769 10.072851
 165.000000 -2.233635 1.216859 12.143233
 165.200000 -2.548658 0.433506 4.737946
 165.400000 -2.510414 0.104406 5.930770
 165.600000 -2.374326 0.755442 7.483644
 165.800000 -2.289232 1.155864 11.563642
 166.000000 -2.746337 1.087461 4.543262
 166.200000 -2.299467 0.711129 8.827970
 166.400000 -1.678163 -0.238837 9.817269
 166.600000 -0.628315 -0.896508 0.783494
 166.800000 -1.387290 0.101954 15.384404
 167.000000 -1.145533 0.996760 19.195683
 167.200000 -1.028255 2.036076 14.420410
 167.400000 -1.228680 2.913479 9.230734
 167.600000 -2.307613 -2.956255 16.513714
 167.800000 -3.017252 -2.799417 9.915613
 168.000000 -2.303765 -2.560213 6.510964
 168.200000 -2.531095 -2.847435 15.200496
 168.400000 -2.967286 2.848535 19.515619
 168.600000 -2.463675 2.575768 25.588819
 168.800000 -2.399333 1.860393 16.139748
 169.000000 -2.793369 0.856871 3.738864
 169.200000 -2.109971 0.145960 10.194147
 169.400000 -2.150877 -0.077350 8.502739
 169.600000 -1.456800 -0.520704 5.548563
 169.800000 -0.937643 -0.519767 5.032946
 170.000000 -1.507876 -0.255089 10.293053
 170.200000 -1.348247 -0.593946 4.966224
 170.400000 -1.049950 -0.477041 6.548614
 170.600000 -1.189101 -0.019591 14.152369
 170.800000 -1.328727 0.447501 17.853958
 171.000000 -1.424019 1.091456 22.793132
 171.200000 -1.336058 1.633924 19.756794
 171.400000 -0.894027 1.933963 12.765183
 171.600000 -1.293449 2.996569 8.629522
 171.800000 -1.661398 -3.026196 8.777289
 172.000000 -1.721412 2.885789 16.599861
 172.200000 -0.959969 2.211408 12.644115
 172.400000 -1.181646 1.799753 17.416804
 172.600000 -1.872653 1.710291 18.647316
 172.800000 -2.488033 1.471468 11.282459
 173.000000 -2.406303 1.868035 16.209899
 173.200000 -2.537446 1.914746 16.165869
 173.400000 -2.406907 2.599394 26.136629
 173.600000 -2.680247 -3.068185 20.489477
 173.800000 -2.826704 -2.333780 3.507919
 174.000000 -2.156069 -2.318273 3.049440
 174.200000 -2.691853 -2.988103 18.562242
 174.400000 -2.912602 2.525185 18.832526
 174.600000 -2.397327 1.972990 18.461872
 174.800000 -1.214007 1.836037 17.638513
 175.000000 -1.247524 2.075844 17.147917
 175.200000 -1.558398 2.547077 18.586190
 175.400000 -1.366516 -3.126536 7.139113
 175.600000 -1.477300 2.827865 14.365268
 175.800000 -1.217738 2.389053 15.745115
 176.000000 -0.627884 1.954221 8.578965
 176.200000 -1.269107 2.197236 17.828419
 176.400000 -1.390583 2.888233 12.197770
 176.600000 -1.337859 3.038051 8.873905
 176.800000 -2.010693 2.508672 23.590643
 177.000000 -1.662495 2.351644 20.648599
 177.200000 -0.880414 2.432179 10.836985
 177.400000 -1.476085 2.779615 15.273529
 177.600000 -1.558221 -3.092448 8.967141
 177.800000 -1.358983 -3.135162 7.227261
 178.000000 -1.359151 2.349517 18.316281
 178.200000 -1.148642 1.347801 20.089361
 178.400000 -1.341399 0.797483 21.135624
 178.600000 -1.135431 -0.070770 13.273636
 178.800000 -1.106668 -0.617084 4.440762
 179.000000 -1.677103 -0.281218 9.797354
 179.200000 -1.432223 0.023602 15.620064
 179.400000 -0.890741 0.380157 12.666668
 179.600000 -1.327776 1.040231 22.614024
 179.800000 -1.163011 0.903386 19.893545
 180.000000 -1.342494 0.636740 19.607583
 180.200000 -1.296802 0.231285 16.956517
 180.400000 -1.125879 0.279243 15.941114
 180.600000 -2.122631 0.621170 11.897365
 180.800000 -2.619786 0.575235 4.953737
 181.000000 -2.496138 0.330126 6.047521
 181.200000 -1.456140 0.340961 17.959182
 181.400000 -1.419461 0.525194 19.395535
 181.600000 -1.341301 0.783984 21.515230
 181.800000 -1.380575 0.924644 22.784349
 182.000000 -2.013992 0.927722 16.740884
 182.200000 -2.604964 0.646552 6.193308
 182.400000 -2.299368 0.522551 9.541335
 182.600000 -2.026590 0.290983 12.717498
 182.800000 -1.298399 0.380236 17.982761
 183.000000 -1.085069 0.670868 17.555434
 183.200000 -1.744747 1.047779 22.311414
 183.400000 -1.690233 0.672816 20.153842
 183.600000 -0.958475 0.108963 13.371990
 183.800000 -1.576090 0.104105 16.204811
 184.000000 -1.178348 0.031162 15.132660
 184.200000 -0.740130 -0.651413 2.993766
 184.400000 -1.479711 -0.422470 8.840687
 184.600000 -1.935324 -0.183649 10.600848
 184.800000 -2.407983 -0.055641 7.447545
 185.000000 -2.609600 0.145093 6.112846
 185.200000 -2.350108 0.571304 9.448881
 185.400000 -2.144871 1.606805 16.635062
 185.600000 -1.851560 2.548396 22.616024
 185.800000 -1.204417 -2.903569 2.781462
 186.000000 -1.725672 2.836478 18.318760
 186.200000 -2.313517 1.596750 14.733840
 186.400000 -2.504971 0.567673 7.497480
 186.600000 -2.529491 -0.690880 1.119167
 186.800000 -2.621519 -1.790590 0.454280
 187.000000 -2.641273 -2.778862 13.529233
 187.200000 -2.553347 2.051228 18.345731
 187.400000 -2.507622 0.657520 7.664016
 187.600000 -1.946988 -0.509256 5.086395
 187.800000 -1.292643 -0.895087 1.492921
 188.000000 -1.197262 0.204623 17.094880
 188.200000 -1.311582 1.426113 21.665740
 188.400000 -1.235583 2.076087 18.656478
 188.600000 -0.932613 2.625468 10.194092
 188.800000 -1.828060 -2.977730 11.229578
 189.000000 -2.608065 -2.887447 17.110150
 189.200000 -2.991316 -2.807270 11.822109
 189.400000 -2.060819 -2.968730 15.222737
 189.600000 -1.067703 2.669135 11.728404
 189.800000 -0.896432 1.990989 14.093889
 190.000000 -1.713796 1.210447 22.462817
 190.200000 -0.856514 0.010310 12.297924
 190.400000 -1.238307 -0.530667 6.725108
 190.600000 -1.444150 -0.330132 11.057018
 190.800000 -2.575398 0.076159 7.291701
 191.000000 -2.650291 0.724472 6.315155
 191.200000 -2.337787 1.033731 12.892510
 191.400000 -1.993929 1.151835 19.152015
 191.600000 -1.804927 0.750025 20.125290
 191.800000 -0.908819 0.168704 13.950108
 192.000000 -1.673394 0.132292 16.842598
 192.200000 -1.498616 -0.017406 16.887600
 192.400000 -0.593586 -0.899471 0.795213
 192.600000 -1.758778 -0.282223 10.893294
 192.800000 -2.580527 0.329792 7.620348
 193.000000 -2.534815 1.042738 9.906964
 193.200000 -1.352683 1.725591 20.277463
 193.400000 -1.076361 2.364285 15.062907
 193.600000 -1.829178 -3.138248 14.904058
 193.800000 -2.188244 -2.653920 10.012710
 194.000000 3.089250 -3.010982 11.447412
 194.200000 -2.683101 2.868359 25.827596
 194.400000 -2.440361 2.164498 21.359648
 194.600000 -2.660122 1.294963 9.454751
 194.800000 -1.976100 0.529152 15.895773
 195.000000 -1.021838 -0.596823 4.963988
 195.200000 -0.904840 -0.453523 7.625525
 195.400000 -1.430364 0.991642 24.458020
 195.600000 -0.935554 1.717794 15.380804
 195.800000 -0.976325 2.651481 10.561854
 196.000000 -2.107410 -2.932115 15.214426
 196.200000 -2.803874 -2.571378 9.218780
 196.400000 -2.622456 -2.648597 12.022496
 196.600000 -2.376631 3.002658 26.353417
 196.800000 -2.748176 2.280128 19.070276
 197.000000 -2.079447 1.965013 20.488255
 197.200000 -1.639627 1.568987 21.433582
 197.400000 -1.208200 1.463724 20.710856
 197.600000 -1.855941 1.641621 19.941142
 197.800000 -1.936779 1.973665 21.405746
 198.000000 -1.385094 2.368847 19.289357
 198.200000 -1.122171 2.559297 14.312919
 198.400000 -1.444153 2.954660 12.746800
 198.600000 -1.386007 -3.132149 8.135706
 198.800000 -1.107051 2.487969 14.881066
 199.000000 -0.773984 2.107006 11.814453
 199.200000 -1.185772 1.902365 19.200200
 199.400000 -1.266988 1.574788 20.766407
 199.600000 -1.278945 1.214580 23.064716
 199.800000 -1.262566 0.606236 20.720080
 200.000000 -1.027579 0.389890 16.655976
 200.200000 -1.515748 0.292769 19.704224
 200.400000 -0.938523 0.516030 15.859534
 200.600000 -1.365079 0.698694 22.557638
 200.800000 -1.282999 0.819700 22.717202
 201.000000 -1.446727 0.940185 24.445661
 201.200000 -1.201084 1.201196 22.390991
 201.400000 -1.399487 1.416669 22.883484
 201.600000 -1.222199 1.608974 20.225234
 201.800000 -1.762006 1.623094 20.726614
 202.000000 -1.164349 1.489143 20.213079
 202.200000 -1.291027 1.307190 23.371655
 202.400000 -1.485149 1.203027 24.979070
 202.600000 -2.316476 1.361278 14.573312
 202.800000 -2.609347 1.414991 10.564518
 203.000000 -1.867934 1.784302 20.535640
 203.200000 -0.782193 1.900284 13.345297
 203.400000 -1.745393 2.635225 21.850450
 203.600000 -1.940695 -2.767608 9.751004
 203.800000 -2.436525 -2.346040 5.588176
 204.000000 -3.013346 -2.314202 3.409411
 204.200000 -1.839835 -2.976029 12.188520
 204.400000 -0.949818 2.394265 13.673027
 204.600000 -1.231322 1.027510 23.371706
 204.800000 -1.628879 0.125845 18.005851
 205.000000 -1.749917 -1.212647 0.215956
 205.200000 -2.123155 -1.459266 0.806372
 205.400000 -3.086766 -0.698647 0.398230
 205.600000 -2.158510 -0.711800 2.204164
 205.800000 -1.575469 -0.618419 5.646722
 206.000000 -0.878724 -0.191034 11.269204
 206.200000 -1.252083 0.265938 19.600039
 206.400000 -1.603841 0.569419 21.334353
 206.600000 -1.025879 1.209972 19.464408
 206.800000 -1.927143 1.865494 21.249027
 207.000000 -2.925650 2.456964 17.982457
 207.200000 3.106262 2.930994 15.021449
 207.400000 -2.167786 -2.891711 15.848516
 207.600000 -1.531227 -3.042377 8.468281
 207.800000 -0.962745 2.528124 12.411003
 208.000000 -1.497693 1.884134 21.844405
 208.200000 -1.213258 0.701679 21.526857
 208.400000 -1.769822 0.179666 17.215974
 208.600000 -1.735074 -0.510067 6.968569
 208.800000 -1.359188 -1.044653 1.793453
 209.000000 -1.328627 -0.257880 13.966184
 209.200000 -1.394165 0.512532 21.562076
 209.400000 -1.198366 1.281670 22.535171
 209.600000 -1.510422 2.178617 22.429427
 209.800000 -0.992127 3.020563 5.855746
 210.000000 -1.960159 -3.122040 17.579199
 210.200000 -2.892807 2.898683 22.414845
 210.400000 -2.829680 2.627165 22.512840
 210.600000 -1.739828 2.445831 23.161357
 210.800000 -1.035736 2.495815 14.085175
 211.000000 -0.970365 2.628675 11.324156
 211.200000 -1.530976 2.974657 14.318742
 211.400000 -1.698574 2.772337 20.337032
 211.600000 -1.032885 2.719325 11.722201
 211.800000 -1.312532 2.304435 20.436237
 212.000000 -1.152454 2.653825 14.503256
 212.200000 -1.283551 2.859877 13.422424
 212.400000 -1.322926 3.095371 9.133674
 212.600000 -1.505161 2.963162 14.487386
 212.800000 -0.995526 2.435512 15.225287
 213.000000 -1.424435 1.699055 22.270537
 213.200000 -1.692759 0.920724 23.845099
 213.400000 -2.874891 0.192662 4.956012
 213.600000 -2.465202 -0.618326 1.947129
 213.800000 -2.486059 -1.358756 0.486769
 214.000000 -2.752822 -1.313165 0.242961
 214.200000 -2.222300 -0.623278 2.923402
 214.400000 -1.851737 0.429168 17.435660
 214.600000 -1.393029 1.201477 25.028153
 214.800000 -1.312802 1.737181 22.012273
 215.000000 -1.585101 2.218116 23.356945
 215.200000 -1.235293 2.899038 12.035744
 215.400000 -1.551576 -2.977254 8.143799
 215.600000 -2.006672 2.414970 25.645237
 215.800000 -2.533144 1.744242 14.722965
 216.000000 -2.854583 1.652493 9.060843
 216.200000 -2.198344 2.010232 22.382231
 216.400000 -2.267211 2.199462 24.290154
 216.600000 -2.771475 2.489527 22.272986
 216.800000 -2.844805 2.995637 23.147445
 217.000000 -2.545796 2.880938 27.769360
 217.200000 3.048461 2.709041 13.141724
 217.400000 -2.668574 2.609724 25.569840
 217.600000 -2.814536 2.119075 16.430727
 217.800000 -2.615091 2.526604 25.417097
 218.000000 -2.526847 2.853880 28.281440
 218.200000 -2.978561 2.632787 19.523647
 218.400000 -2.358073 2.570620 27.796834
 218.600000 -2.541973 2.150356 21.369745
 218.800000 -2.783344 1.481267 9.415821
 219.000000 -2.473916 0.952003 11.374666
 219.200000 -1.865176 0.107088 15.988045
 219.400000 -1.911163 -0.577406 5.071078
 219.600000 -0.982837 -0.933544 2.154436
 219.800000 -1.521790 0.399661 20.654653
 220.000000 -1.109141 1.330456 21.118085
 220.200000 -1.481597 2.172354 23.276554
 220.400000 -0.906351 3.008290 5.984250
 220.600000 -2.139071 -3.127677 21.900869
 220.800000 -3.017379 2.934498 19.757936
 221.000000 -2.440397 2.844447 28.873392
 221.200000 -2.462348 2.463018 26.545093
 221.400000 -2.719081 1.860795 14.366991
 221.600000 -2.396725 2.296348 24.924017
 221.800000 -2.554740 2.692601 28.208963
 222.000000 -2.906706 2.861103 22.867290
 222.200000 -2.277714 -2.908812 18.473345
 222.400000 -1.665796 -2.693217 5.442810
 222.600000 -1.298776 2.931201 12.340627
 222.800000 -0.975467 1.815500 17.808273
 223.000000 -1.600201 1.211100 25.445351
 223.200000 -1.054239 0.441041 18.128813
 223.400000 -1.241996 -0.077976 17.358605
 223.600000 -1.177220 -0.755086 4.437462
